Column1,Column2,Column3,Column4,Column5,Column6,Column7
2025-03-11 17:37:37,XLMUSDTPerp,2025-03-11 17:37:37XLMUSDTPerpOpen long0.24455579 XLM0.00000000 USDT,Open long,0.24455,579 XLM,0.00000000 USDT
2025-03-11 17:37:29,ONDOUSDTPerp,2025-03-11 17:37:29ONDOUSDTPerpOpen long0.7841000211.5 ONDO0.00000000 USDT,Open long,0.7841000,211.5 ONDO,0.00000000 USDT
2025-03-11 17:37:28,DOGEUSDTPerp,"2025-03-11 17:37:28DOGEUSDTPerpOpen long0.1545301,056 DOGE0.00000000 USDT",Open long,0.154530,"1,056 DOGE",0.00000000 USDT
2025-03-11 17:37:18,RENDERUSDTPerp,2025-03-11 17:37:18RENDERUSDTPerpOpen long2.746000068.0 RENDER0.00000000 USDT,Open long,2.7460000,68.0 RENDER,0.00000000 USDT
2025-03-11 17:34:45,SUIUSDTPerp,2025-03-11 17:34:45SUIUSDTPerpOpen long2.11010043.8 SUI0.00000000 USDT,Open long,2.110100,43.8 SUI,0.00000000 USDT
2025-03-11 17:34:45,SUIUSDTPerp,2025-03-11 17:34:45SUIUSDTPerpOpen long2.11010024.4 SUI0.00000000 USDT,Open long,2.110100,24.4 SUI,0.00000000 USDT
2025-03-11 17:33:42,DOGEUSDTPerp,2025-03-11 17:33:42DOGEUSDTPerpOpen long0.155350933 DOGE0.00000000 USDT,Open long,0.155350,933 DOGE,0.00000000 USDT
2025-03-11 17:28:04,RENDERUSDTPerp,2025-03-11 17:28:04RENDERUSDTPerpOpen long2.778000059.3 RENDER0.00000000 USDT,Open long,2.7780000,59.3 RENDER,0.00000000 USDT
2025-03-11 17:27:28,RENDERUSDTPerp,2025-03-11 17:27:28RENDERUSDTPerpOpen long2.789000052.5 RENDER0.00000000 USDT,Open long,2.7890000,52.5 RENDER,0.00000000 USDT
2025-03-11 17:04:42,ONDOUSDTPerp,2025-03-11 17:04:42ONDOUSDTPerpOpen long0.789600099.1 ONDO0.00000000 USDT,Open long,0.7896000,99.1 ONDO,0.00000000 USDT
2025-03-11 17:04:42,ONDOUSDTPerp,2025-03-11 17:04:42ONDOUSDTPerpOpen long0.789600021.0 ONDO0.00000000 USDT,Open long,0.7896000,21.0 ONDO,0.00000000 USDT
2025-03-11 17:04:42,ONDOUSDTPerp,2025-03-11 17:04:42ONDOUSDTPerpOpen long0.789600066.5 ONDO0.00000000 USDT,Open long,0.7896000,66.5 ONDO,0.00000000 USDT
2025-03-11 16:27:55,ONDOUSDTPerp,2025-03-11 16:27:55ONDOUSDTPerpClose long0.8133000395.9 ONDO+9.33321999 USDT,Close long,0.8133000,395.9 ONDO,+9.33321999 USDT
2025-03-11 16:27:46,RENDERUSDTPerp,2025-03-11 16:27:46RENDERUSDTPerpClose long2.8830000111.2 RENDER+9.87859999 USDT,Close long,2.8830000,111.2 RENDER,+9.87859999 USDT
2025-03-11 16:09:55,RENDERUSDTPerp,2025-03-11 16:09:55RENDERUSDTPerpOpen long2.789000051.0 RENDER0.00000000 USDT,Open long,2.7890000,51.0 RENDER,0.00000000 USDT
2025-03-11 16:09:55,RENDERUSDTPerp,2025-03-11 16:09:55RENDERUSDTPerpOpen long2.78900008.0 RENDER0.00000000 USDT,Open long,2.7890000,8.0 RENDER,0.00000000 USDT
2025-03-11 16:09:41,ONDOUSDTPerp,2025-03-11 16:09:41ONDOUSDTPerpOpen long0.7871000210.3 ONDO0.00000000 USDT,Open long,0.7871000,210.3 ONDO,0.00000000 USDT
2025-03-11 16:09:35,RENDERUSDTPerp,2025-03-11 16:09:35RENDERUSDTPerpOpen long2.800000052.2 RENDER0.00000000 USDT,Open long,2.8000000,52.2 RENDER,0.00000000 USDT
2025-03-11 16:07:50,ONDOUSDTPerp,2025-03-11 16:07:50ONDOUSDTPerpOpen long0.7927000185.6 ONDO0.00000000 USDT,Open long,0.7927000,185.6 ONDO,0.00000000 USDT
2025-03-11 13:46:16,SUIUSDTPerp,2025-03-11 13:46:16SUIUSDTPerpClose long2.198000476.6 SUI+22.97170355 USDT,Close long,2.198000,476.6 SUI,+22.97170355 USDT
2025-03-11 13:46:16,SUIUSDTPerp,2025-03-11 13:46:16SUIUSDTPerpClose long2.198000347.4 SUI+16.74437644 USDT,Close long,2.198000,347.4 SUI,+16.74437644 USDT
2025-03-11 10:20:17,RENDERUSDTPerp,2025-03-11 10:20:17RENDERUSDTPerpClose long2.8680000138.7 RENDER+11.49105284 USDT,Close long,2.8680000,138.7 RENDER,+11.49105284 USDT
2025-03-11 10:20:17,RENDERUSDTPerp,2025-03-11 10:20:17RENDERUSDTPerpClose long2.8680000623.1 RENDER+51.62274715 USDT,Close long,2.8680000,623.1 RENDER,+51.62274715 USDT
2025-03-11 08:13:37,DOGEUSDTPerp,"2025-03-11 08:13:37DOGEUSDTPerpClose long0.15929016,254 DOGE+75.28994000 USDT",Close long,0.159290,"16,254 DOGE",+75.28994000 USDT
2025-03-11 08:12:29,XLMUSDTPerp,"2025-03-11 08:12:29XLMUSDTPerpClose long0.249155,019 XLM+24.50973535 USDT",Close long,0.24915,"5,019 XLM",+24.50973535 USDT
2025-03-11 08:12:29,XLMUSDTPerp,"2025-03-11 08:12:29XLMUSDTPerpClose long0.249151,325 XLM+6.47049199 USDT",Close long,0.24915,"1,325 XLM",+6.47049199 USDT
2025-03-11 08:12:29,XLMUSDTPerp,2025-03-11 08:12:29XLMUSDTPerpClose long0.24915281 XLM+1.37223264 USDT,Close long,0.24915,281 XLM,+1.37223264 USDT
2025-03-11 08:12:23,ONDOUSDTPerp,"2025-03-11 08:12:23ONDOUSDTPerpClose long0.81150003,281.9 ONDO+102.36691999 USDT",Close long,0.8115000,"3,281.9 ONDO",+102.36691999 USDT
2025-03-11 08:11:19,1000PEPEUSDTPerp,"2025-03-11 08:11:191000PEPEUSDTPerpClose long0.0058792289,753 1000PEPE+25.16698148 USDT",Close long,0.0058792,"289,753 1000PEPE",+25.16698148 USDT
2025-03-11 04:51:06,XRPUSDTPerp,2025-03-11 04:51:06XRPUSDTPerpClose long2.0190263.1 XRP+16.45845000 USDT,Close long,2.0190,263.1 XRP,+16.45845000 USDT
2025-03-11 03:51:43,DOGEUSDTPerp,"2025-03-11 03:51:43DOGEUSDTPerpOpen long0.1434302,820 DOGE0.00000000 USDT",Open long,0.143430,"2,820 DOGE",0.00000000 USDT
2025-03-11 03:51:39,XRPUSDTPerp,2025-03-11 03:51:39XRPUSDTPerpOpen long1.915079.4 XRP0.00000000 USDT,Open long,1.9150,79.4 XRP,0.00000000 USDT
2025-03-11 03:51:23,ONDOUSDTPerp,2025-03-11 03:51:23ONDOUSDTPerpOpen long0.7394000557.3 ONDO0.00000000 USDT,Open long,0.7394000,557.3 ONDO,0.00000000 USDT
2025-03-11 03:43:39,XLMUSDTPerp,"2025-03-11 03:43:39XLMUSDTPerpOpen long0.231171,343 XLM0.00000000 USDT",Open long,0.23117,"1,343 XLM",0.00000000 USDT
2025-03-11 03:35:28,DOGEUSDTPerp,"2025-03-11 03:35:28DOGEUSDTPerpOpen long0.1478002,430 DOGE0.00000000 USDT",Open long,0.147800,"2,430 DOGE",0.00000000 USDT
2025-03-11 03:35:27,RENDERUSDTPerp,2025-03-11 03:35:27RENDERUSDTPerpOpen long2.6020000138.9 RENDER0.00000000 USDT,Open long,2.6020000,138.9 RENDER,0.00000000 USDT
2025-03-11 03:35:24,1000PEPEUSDTPerp,"2025-03-11 03:35:241000PEPEUSDTPerpOpen long0.005436156,584 1000PEPE0.00000000 USDT",Open long,0.0054361,"56,584 1000PEPE",0.00000000 USDT
2025-03-11 03:34:07,XRPUSDTPerp,2025-03-11 03:34:07XRPUSDTPerpOpen long1.954169.6 XRP0.00000000 USDT,Open long,1.9541,69.6 XRP,0.00000000 USDT
2025-03-11 03:34:06,ONDOUSDTPerp,2025-03-11 03:34:06ONDOUSDTPerpOpen long0.7534000485.6 ONDO0.00000000 USDT,Open long,0.7534000,485.6 ONDO,0.00000000 USDT
2025-03-11 03:34:03,SUIUSDTPerp,2025-03-11 03:34:03SUIUSDTPerpOpen long2.023900160.4 SUI0.00000000 USDT,Open long,2.023900,160.4 SUI,0.00000000 USDT
2025-03-11 03:32:50,XLMUSDTPerp,"2025-03-11 03:32:50XLMUSDTPerpOpen long0.235471,161 XLM0.00000000 USDT",Open long,0.23547,"1,161 XLM",0.00000000 USDT
2025-03-11 03:29:46,ONDOUSDTPerp,2025-03-11 03:29:46ONDOUSDTPerpOpen long0.7639000427.8 ONDO0.00000000 USDT,Open long,0.7639000,427.8 ONDO,0.00000000 USDT
2025-03-11 03:29:09,XRPUSDTPerp,2025-03-11 03:29:09XRPUSDTPerpOpen long1.980960.6 XRP0.00000000 USDT,Open long,1.9809,60.6 XRP,0.00000000 USDT
2025-03-11 03:24:43,1000PEPEUSDTPerp,"2025-03-11 03:24:431000PEPEUSDTPerpOpen long0.005628020,816 1000PEPE0.00000000 USDT",Open long,0.0056280,"20,816 1000PEPE",0.00000000 USDT
2025-03-11 03:24:43,1000PEPEUSDTPerp,"2025-03-11 03:24:431000PEPEUSDTPerpOpen long0.005628027,304 1000PEPE0.00000000 USDT",Open long,0.0056280,"27,304 1000PEPE",0.00000000 USDT
2025-03-11 03:23:20,XRPUSDTPerp,2025-03-11 03:23:20XRPUSDTPerpOpen long1.993353.5 XRP0.00000000 USDT,Open long,1.9933,53.5 XRP,0.00000000 USDT
2025-03-11 00:12:26,XRPUSDTPerp,2025-03-11 00:12:26XRPUSDTPerpClose long2.085766.5 XRP+0.41987907 USDT,Close long,2.0857,66.5 XRP,+0.41987907 USDT
2025-03-11 00:12:26,XRPUSDTPerp,2025-03-11 00:12:26XRPUSDTPerpClose long2.0857251.3 XRP+1.58670092 USDT,Close long,2.0857,251.3 XRP,+1.58670092 USDT
2025-03-10 22:04:15,RENDERUSDTPerp,2025-03-10 22:04:15RENDERUSDTPerpOpen long2.6430000122.1 RENDER0.00000000 USDT,Open long,2.6430000,122.1 RENDER,0.00000000 USDT
2025-03-10 22:00:14,DOGEUSDTPerp,"2025-03-10 22:00:14DOGEUSDTPerpOpen long0.1511302,123 DOGE0.00000000 USDT",Open long,0.151130,"2,123 DOGE",0.00000000 USDT
2025-03-10 21:59:48,XLMUSDTPerp,2025-03-10 21:59:48XLMUSDTPerpOpen long0.24110955 XLM0.00000000 USDT,Open long,0.24110,955 XLM,0.00000000 USDT
2025-03-10 21:59:48,XLMUSDTPerp,2025-03-10 21:59:48XLMUSDTPerpOpen long0.2411052 XLM0.00000000 USDT,Open long,0.24110,52 XLM,0.00000000 USDT
2025-03-10 21:55:46,ONDOUSDTPerp,2025-03-10 21:55:46ONDOUSDTPerpOpen long0.7717000311.8 ONDO0.00000000 USDT,Open long,0.7717000,311.8 ONDO,0.00000000 USDT
2025-03-10 21:55:46,ONDOUSDTPerp,2025-03-10 21:55:46ONDOUSDTPerpOpen long0.771700061.0 ONDO0.00000000 USDT,Open long,0.7717000,61.0 ONDO,0.00000000 USDT
2025-03-10 21:53:46,DOGEUSDTPerp,"2025-03-10 21:53:46DOGEUSDTPerpOpen long0.1549801,822 DOGE0.00000000 USDT",Open long,0.154980,"1,822 DOGE",0.00000000 USDT
2025-03-10 21:53:41,SUIUSDTPerp,2025-03-10 21:53:41SUIUSDTPerpOpen long2.085400137.1 SUI0.00000000 USDT,Open long,2.085400,137.1 SUI,0.00000000 USDT
2025-03-10 21:53:39,1000PEPEUSDTPerp,"2025-03-10 21:53:391000PEPEUSDTPerpOpen long0.005749541,870 1000PEPE0.00000000 USDT",Open long,0.0057495,"41,870 1000PEPE",0.00000000 USDT
2025-03-10 21:52:06,1000PEPEUSDTPerp,"2025-03-10 21:52:061000PEPEUSDTPerpOpen long0.005794336,930 1000PEPE0.00000000 USDT",Open long,0.0057943,"36,930 1000PEPE",0.00000000 USDT
2025-03-10 21:51:40,DOGEUSDTPerp,"2025-03-10 21:51:40DOGEUSDTPerpOpen long0.1563801,605 DOGE0.00000000 USDT",Open long,0.156380,"1,605 DOGE",0.00000000 USDT
2025-03-10 20:51:25,XLMUSDTPerp,2025-03-10 20:51:25XLMUSDTPerpOpen long0.24673570 XLM0.00000000 USDT,Open long,0.24673,570 XLM,0.00000000 USDT
2025-03-10 20:49:22,ONDOUSDTPerp,2025-03-10 20:49:22ONDOUSDTPerpOpen long0.7839000326.2 ONDO0.00000000 USDT,Open long,0.7839000,326.2 ONDO,0.00000000 USDT
2025-03-10 20:49:14,XRPUSDTPerp,2025-03-10 20:49:14XRPUSDTPerpOpen long2.035495.9 XRP0.00000000 USDT,Open long,2.0354,95.9 XRP,0.00000000 USDT
2025-03-10 20:47:03,DOGEUSDTPerp,"2025-03-10 20:47:03DOGEUSDTPerpOpen long0.1581201,411 DOGE0.00000000 USDT",Open long,0.158120,"1,411 DOGE",0.00000000 USDT
2025-03-10 20:41:04,ONDOUSDTPerp,2025-03-10 20:41:04ONDOUSDTPerpOpen long0.7927000286.8 ONDO0.00000000 USDT,Open long,0.7927000,286.8 ONDO,0.00000000 USDT
2025-03-10 20:38:16,1000PEPEUSDTPerp,"2025-03-10 20:38:161000PEPEUSDTPerpOpen long0.005928632,145 1000PEPE0.00000000 USDT",Open long,0.0059286,"32,145 1000PEPE",0.00000000 USDT
2025-03-10 20:07:29,SUIUSDTPerp,2025-03-10 20:07:29SUIUSDTPerpOpen long2.125700119.5 SUI0.00000000 USDT,Open long,2.125700,119.5 SUI,0.00000000 USDT
2025-03-10 20:07:27,RENDERUSDTPerp,2025-03-10 20:07:27RENDERUSDTPerpOpen long2.7550000103.1 RENDER0.00000000 USDT,Open long,2.7550000,103.1 RENDER,0.00000000 USDT
2025-03-10 20:04:23,1000PEPEUSDTPerp,"2025-03-10 20:04:231000PEPEUSDTPerpOpen long0.006069328,095 1000PEPE0.00000000 USDT",Open long,0.0060693,"28,095 1000PEPE",0.00000000 USDT
2025-03-10 20:03:54,SUIUSDTPerp,2025-03-10 20:03:54SUIUSDTPerpOpen long2.158800104.6 SUI0.00000000 USDT,Open long,2.158800,104.6 SUI,0.00000000 USDT
2025-03-10 20:03:54,XLMUSDTPerp,2025-03-10 20:03:54XLMUSDTPerpOpen long0.25183763 XLM0.00000000 USDT,Open long,0.25183,763 XLM,0.00000000 USDT
2025-03-10 20:03:48,RENDERUSDTPerp,2025-03-10 20:03:48RENDERUSDTPerpOpen long2.805000090.0 RENDER0.00000000 USDT,Open long,2.8050000,90.0 RENDER,0.00000000 USDT
2025-03-10 20:03:34,RENDERUSDTPerp,2025-03-10 20:03:34RENDERUSDTPerpOpen long2.824000079.5 RENDER0.00000000 USDT,Open long,2.8240000,79.5 RENDER,0.00000000 USDT
2025-03-10 19:49:11,DOGEUSDTPerp,"2025-03-10 19:49:11DOGEUSDTPerpOpen long0.1626701,222 DOGE0.00000000 USDT",Open long,0.162670,"1,222 DOGE",0.00000000 USDT
2025-03-10 17:56:34,SUIUSDTPerp,2025-03-10 17:56:34SUIUSDTPerpOpen long2.20850091.1 SUI0.00000000 USDT,Open long,2.208500,91.1 SUI,0.00000000 USDT
2025-03-10 17:50:45,RENDERUSDTPerp,2025-03-10 17:50:45RENDERUSDTPerpOpen long2.895000069.0 RENDER0.00000000 USDT,Open long,2.8950000,69.0 RENDER,0.00000000 USDT
2025-03-10 17:36:04,XRPUSDTPerp,2025-03-10 17:36:04XRPUSDTPerpOpen long2.077084.1 XRP0.00000000 USDT,Open long,2.0770,84.1 XRP,0.00000000 USDT
2025-03-10 17:22:09,XLMUSDTPerp,2025-03-10 17:22:09XLMUSDTPerpOpen long0.25558673 XLM0.00000000 USDT,Open long,0.25558,673 XLM,0.00000000 USDT
2025-03-10 17:18:05,DOGEUSDTPerp,"2025-03-10 17:18:05DOGEUSDTPerpOpen long0.1663501,069 DOGE0.00000000 USDT",Open long,0.166350,"1,069 DOGE",0.00000000 USDT
2025-03-10 17:18:05,ONDOUSDTPerp,2025-03-10 17:18:05ONDOUSDTPerpOpen long0.8180000247.5 ONDO0.00000000 USDT,Open long,0.8180000,247.5 ONDO,0.00000000 USDT
2025-03-10 17:17:29,1000PEPEUSDTPerp,"2025-03-10 17:17:291000PEPEUSDTPerpOpen long0.006158824,429 1000PEPE0.00000000 USDT",Open long,0.0061588,"24,429 1000PEPE",0.00000000 USDT
2025-03-10 17:16:50,XLMUSDTPerp,2025-03-10 17:16:50XLMUSDTPerpOpen long0.25826588 XLM0.00000000 USDT,Open long,0.25826,588 XLM,0.00000000 USDT
2025-03-10 17:16:41,SUIUSDTPerp,2025-03-10 17:16:41SUIUSDTPerpOpen long2.24640080.1 SUI0.00000000 USDT,Open long,2.246400,80.1 SUI,0.00000000 USDT
2025-03-10 17:16:41,ONDOUSDTPerp,2025-03-10 17:16:41ONDOUSDTPerpOpen long0.8232000220.0 ONDO0.00000000 USDT,Open long,0.8232000,220.0 ONDO,0.00000000 USDT
2025-03-10 17:16:26,XRPUSDTPerp,2025-03-10 17:16:26XRPUSDTPerpOpen long2.105573.2 XRP0.00000000 USDT,Open long,2.1055,73.2 XRP,0.00000000 USDT
2025-03-10 17:16:26,1000PEPEUSDTPerp,"2025-03-10 17:16:261000PEPEUSDTPerpOpen long0.006194321,580 1000PEPE0.00000000 USDT",Open long,0.0061943,"21,580 1000PEPE",0.00000000 USDT
2025-03-10 17:16:23,XLMUSDTPerp,2025-03-10 17:16:23XLMUSDTPerpOpen long0.25960520 XLM0.00000000 USDT,Open long,0.25960,520 XLM,0.00000000 USDT
2025-03-10 17:15:04,RENDERUSDTPerp,2025-03-10 17:15:04RENDERUSDTPerpOpen long2.970000060.2 RENDER0.00000000 USDT,Open long,2.9700000,60.2 RENDER,0.00000000 USDT
2025-03-10 17:05:33,DOGEUSDTPerp,2025-03-10 17:05:33DOGEUSDTPerpOpen long0.168620930 DOGE0.00000000 USDT,Open long,0.168620,930 DOGE,0.00000000 USDT
2025-03-10 17:03:55,XRPUSDTPerp,2025-03-10 17:03:55XRPUSDTPerpOpen long2.118264.6 XRP0.00000000 USDT,Open long,2.1182,64.6 XRP,0.00000000 USDT
2025-03-10 17:03:46,RENDERUSDTPerp,2025-03-10 17:03:46RENDERUSDTPerpOpen long3.005000052.5 RENDER0.00000000 USDT,Open long,3.0050000,52.5 RENDER,0.00000000 USDT
2025-03-10 17:03:43,SUIUSDTPerp,2025-03-10 17:03:43SUIUSDTPerpOpen long2.27950069.7 SUI0.00000000 USDT,Open long,2.279500,69.7 SUI,0.00000000 USDT
2025-03-10 17:02:42,DOGEUSDTPerp,2025-03-10 17:02:42DOGEUSDTPerpOpen long0.169630822 DOGE0.00000000 USDT,Open long,0.169630,822 DOGE,0.00000000 USDT
2025-03-10 17:02:41,ONDOUSDTPerp,2025-03-10 17:02:41ONDOUSDTPerpOpen long0.8407000190.1 ONDO0.00000000 USDT,Open long,0.8407000,190.1 ONDO,0.00000000 USDT
2025-03-10 17:02:38,RENDERUSDTPerp,2025-03-10 17:02:38RENDERUSDTPerpOpen long3.017000046.5 RENDER0.00000000 USDT,Open long,3.0170000,46.5 RENDER,0.00000000 USDT
2025-03-10 17:01:24,SUIUSDTPerp,2025-03-10 17:01:24SUIUSDTPerpOpen long2.29350061.5 SUI0.00000000 USDT,Open long,2.293500,61.5 SUI,0.00000000 USDT
2025-03-10 17:01:12,ONDOUSDTPerp,2025-03-10 17:01:12ONDOUSDTPerpOpen long0.8466000167.8 ONDO0.00000000 USDT,Open long,0.8466000,167.8 ONDO,0.00000000 USDT
2025-03-10 12:16:35,ONDOUSDTPerp,2025-03-10 12:16:35ONDOUSDTPerpClose long0.8666000168.7 ONDO+4.25124000 USDT,Close long,0.8666000,168.7 ONDO,+4.25124000 USDT
2025-03-10 11:38:19,ONDOUSDTPerp,2025-03-10 11:38:19ONDOUSDTPerpOpen long0.8414000168.7 ONDO0.00000000 USDT,Open long,0.8414000,168.7 ONDO,0.00000000 USDT
2025-03-10 07:22:55,RENDERUSDTPerp,2025-03-10 07:22:55RENDERUSDTPerpClose long3.09100001.5 RENDER-0.08957379 USDT,Close long,3.0910000,1.5 RENDER,-0.08957379 USDT
2025-03-10 07:22:55,RENDERUSDTPerp,2025-03-10 07:22:55RENDERUSDTPerpClose long3.09200005.4 RENDER-0.31706566 USDT,Close long,3.0920000,5.4 RENDER,-0.31706566 USDT
2025-03-10 07:22:55,RENDERUSDTPerp,2025-03-10 07:22:55RENDERUSDTPerpClose long3.092000032.6 RENDER-1.91413716 USDT,Close long,3.0920000,32.6 RENDER,-1.91413716 USDT
2025-03-10 07:22:55,RENDERUSDTPerp,2025-03-10 07:22:55RENDERUSDTPerpClose long3.0920000413.1 RENDER-24.25552337 USDT,Close long,3.0920000,413.1 RENDER,-24.25552337 USDT
2025-03-10 07:04:15,SUIUSDTPerp,2025-03-10 07:04:15SUIUSDTPerpClose long2.342200388.2 SUI-2.58984000 USDT,Close long,2.342200,388.2 SUI,-2.58984000 USDT
2025-03-10 06:52:24,DOGEUSDTPerp,"2025-03-10 06:52:24DOGEUSDTPerpClose long0.1721004,552 DOGE-11.82031846 USDT",Close long,0.172100,"4,552 DOGE",-11.82031846 USDT
2025-03-10 06:52:24,DOGEUSDTPerp,"2025-03-10 06:52:24DOGEUSDTPerpClose long0.1721003,664 DOGE-9.51442153 USDT",Close long,0.172100,"3,664 DOGE",-9.51442153 USDT
2025-03-10 06:42:50,1000PEPEUSDTPerp,"2025-03-10 06:42:501000PEPEUSDTPerpClose long0.0059791187,534 1000PEPE-10.07350549 USDT",Close long,0.0059791,"187,534 1000PEPE",-10.07350549 USDT
2025-03-10 03:54:12,ONDOUSDTPerp,2025-03-10 03:54:12ONDOUSDTPerpClose long0.8579000313.8 ONDO+7.79298999 USDT,Close long,0.8579000,313.8 ONDO,+7.79298999 USDT
2025-03-10 03:45:54,XRPUSDTPerp,2025-03-10 03:45:54XRPUSDTPerpClose long2.154957.8 XRP+3.86104000 USDT,Close long,2.1549,57.8 XRP,+3.86104000 USDT
2025-03-10 03:34:22,XRPUSDTPerp,2025-03-10 03:34:22XRPUSDTPerpOpen long2.088157.8 XRP0.00000000 USDT,Open long,2.0881,57.8 XRP,0.00000000 USDT
2025-03-10 03:33:45,ONDOUSDTPerp,2025-03-10 03:33:45ONDOUSDTPerpOpen long0.8303000166.7 ONDO0.00000000 USDT,Open long,0.8303000,166.7 ONDO,0.00000000 USDT
2025-03-10 03:19:18,ONDOUSDTPerp,2025-03-10 03:19:18ONDOUSDTPerpOpen long0.8362000147.1 ONDO0.00000000 USDT,Open long,0.8362000,147.1 ONDO,0.00000000 USDT
2025-03-09 23:09:16,ONDOUSDTPerp,"2025-03-09 23:09:16ONDOUSDTPerpClose long0.87810001,255.5 ONDO-12.20085299 USDT",Close long,0.8781000,"1,255.5 ONDO",-12.20085299 USDT
2025-03-09 23:09:16,ONDOUSDTPerp,2025-03-09 23:09:16ONDOUSDTPerpClose long0.878100067.9 ONDO-0.65984700 USDT,Close long,0.8781000,67.9 ONDO,-0.65984700 USDT
2025-03-09 22:38:07,XRPUSDTPerp,2025-03-09 22:38:07XRPUSDTPerpClose long2.1765408.5 XRP+0.46966999 USDT,Close long,2.1765,408.5 XRP,+0.46966999 USDT
2025-03-09 21:22:49,RENDERUSDTPerp,2025-03-09 21:22:49RENDERUSDTPerpOpen long3.024000093.2 RENDER0.00000000 USDT,Open long,3.0240000,93.2 RENDER,0.00000000 USDT
2025-03-09 21:01:27,XRPUSDTPerp,2025-03-09 21:01:27XRPUSDTPerpOpen long2.0980105.5 XRP0.00000000 USDT,Open long,2.0980,105.5 XRP,0.00000000 USDT
2025-03-10 03:54:12,ONDOUSDTPerp,2025-03-10 03:54:12ONDOUSDTPerpClose long0.8579000313.8 ONDO+7.79298999 USDT,Close long,0.8579000,313.8 ONDO,+7.79298999 USDT
2025-03-10 03:45:54,XRPUSDTPerp,2025-03-10 03:45:54XRPUSDTPerpClose long2.154957.8 XRP+3.86104000 USDT,Close long,2.1549,57.8 XRP,+3.86104000 USDT
2025-03-10 03:34:22,XRPUSDTPerp,2025-03-10 03:34:22XRPUSDTPerpOpen long2.088157.8 XRP0.00000000 USDT,Open long,2.0881,57.8 XRP,0.00000000 USDT
2025-03-10 03:33:45,ONDOUSDTPerp,2025-03-10 03:33:45ONDOUSDTPerpOpen long0.8303000166.7 ONDO0.00000000 USDT,Open long,0.8303000,166.7 ONDO,0.00000000 USDT
2025-03-10 03:19:18,ONDOUSDTPerp,2025-03-10 03:19:18ONDOUSDTPerpOpen long0.8362000147.1 ONDO0.00000000 USDT,Open long,0.8362000,147.1 ONDO,0.00000000 USDT
2025-03-09 23:09:16,ONDOUSDTPerp,"2025-03-09 23:09:16ONDOUSDTPerpClose long0.87810001,255.5 ONDO-12.20085299 USDT",Close long,0.8781000,"1,255.5 ONDO",-12.20085299 USDT
2025-03-09 23:09:16,ONDOUSDTPerp,2025-03-09 23:09:16ONDOUSDTPerpClose long0.878100067.9 ONDO-0.65984700 USDT,Close long,0.8781000,67.9 ONDO,-0.65984700 USDT
2025-03-09 22:38:07,XRPUSDTPerp,2025-03-09 22:38:07XRPUSDTPerpClose long2.1765408.5 XRP+0.46966999 USDT,Close long,2.1765,408.5 XRP,+0.46966999 USDT
2025-03-09 21:22:49,RENDERUSDTPerp,2025-03-09 21:22:49RENDERUSDTPerpOpen long3.024000093.2 RENDER0.00000000 USDT,Open long,3.0240000,93.2 RENDER,0.00000000 USDT
2025-03-09 21:01:27,XRPUSDTPerp,2025-03-09 21:01:27XRPUSDTPerpOpen long2.0980105.5 XRP0.00000000 USDT,Open long,2.0980,105.5 XRP,0.00000000 USDT
2025-03-09 19:36:28,1000PEPEUSDTPerp,"2025-03-09 19:36:281000PEPEUSDTPerpOpen long0.006016932,577 1000PEPE0.00000000 USDT",Open long,0.0060169,"32,577 1000PEPE",0.00000000 USDT
2025-03-09 19:32:17,RENDERUSDTPerp,2025-03-09 19:32:17RENDERUSDTPerpOpen long3.178000062.4 RENDER0.00000000 USDT,Open long,3.1780000,62.4 RENDER,0.00000000 USDT
2025-03-09 19:04:44,XRPUSDTPerp,2025-03-09 19:04:44XRPUSDTPerpOpen long2.156091.4 XRP0.00000000 USDT,Open long,2.1560,91.4 XRP,0.00000000 USDT
2025-03-09 19:04:24,SUIUSDTPerp,2025-03-09 19:04:24SUIUSDTPerpOpen long2.32810086.9 SUI0.00000000 USDT,Open long,2.328100,86.9 SUI,0.00000000 USDT
2025-03-09 18:46:30,DOGEUSDTPerp,"2025-03-09 18:46:30DOGEUSDTPerpOpen long0.1765701,130 DOGE0.00000000 USDT",Open long,0.176570,"1,130 DOGE",0.00000000 USDT
2025-03-09 16:59:55,SUIUSDTPerp,2025-03-09 16:59:55SUIUSDTPerpOpen long2.36800076.4 SUI0.00000000 USDT,Open long,2.368000,76.4 SUI,0.00000000 USDT
2025-03-09 16:59:15,RENDERUSDTPerp,2025-03-09 16:59:15RENDERUSDTPerpOpen long3.260000054.4 RENDER0.00000000 USDT,Open long,3.2600000,54.4 RENDER,0.00000000 USDT
2025-03-09 16:59:12,DOGEUSDTPerp,2025-03-09 16:59:12DOGEUSDTPerpOpen long0.180560989 DOGE0.00000000 USDT,Open long,0.180560,989 DOGE,0.00000000 USDT
2025-03-09 16:59:12,ONDOUSDTPerp,2025-03-09 16:59:12ONDOUSDTPerpOpen long0.8940000227.7 ONDO0.00000000 USDT,Open long,0.8940000,227.7 ONDO,0.00000000 USDT
2025-03-09 16:50:36,XRPUSDTPerp,2025-03-09 16:50:36XRPUSDTPerpOpen long2.200080.2 XRP0.00000000 USDT,Open long,2.2000,80.2 XRP,0.00000000 USDT
